NaN,18,4,4,1,2,2.281,1,5.978,1,3.89,3.895,2.083,0,0,0,0,0,0,0,0.026
NaN,18,4,3,1,1,2.413,0.94,5.981,0,4.11,4.011,1.97,0,0,0,0,0,0,0,0.026
NaN,19.1,4,4,1,2,2.532,1.06,5.947,1,4,3.982,1.965,0,0,0,0,0.1,0,0,0.026
NaN,21,3,3,1,3,2.909,1,5.823,2,4.19,3.894,1.929,0,0,0,0,0,0,0,0.026
NaN,25,4,4,2,4,3.532,1,5.916,2,4.2,3.941,1.975,0,0,0,0,0,0,0,0.026
NaN,28,4,4,1,3,3.769,1.04,6.596,2,4.3,4.126,2.47,0,0,0,0,0,0,0,0.026
NaN,28,4,3,1,3,3.818,1.15,7.436,2,4.4,4.044,3.392,0,0,0,0,0,0,0,0.026
NaN,29,4,4,1,3,3.868,1.15,7.685,2,5.91,4.251,3.434,0,0,0,0,0,0,0,0.026
NaN,29,5,3,1,3,3.973,1.16,8.238,2,6,5.161,3.077,0,0,0,0,0,0.001,0,0.026
NaN,29,5,3,2,5,3.991,1.64,7.521,1,6.69,5.161,2.36,0,0,0,0,0,0,0,0.026
NaN,30.2,7,2,2,5,3.918,1.3,8.125,2,6.81,5.161,2.964,0,0,0,0,0.2,0.074,0.134,0.026
NaN,30.5,7,3,2,6,4.031,1.2,8.848,2,5.69,5.311,3.537,0,0,0,0,0.5,0.216,0.134,0.026
NaN,31.9,6,2,2,6,3.985,1.05,9.491,2,5.7,5.778,3.713,0,0,0,0,1.9,0.34,0.134,0.026
NaN,29.7,8,3,2,6,4.387,1.25,10.018,2,5.41,6.273,3.745,0,0,0,0,3.7,0.516,0.301,0.026
NaN,32,7,2,2,6,4.933,1.2,10.578,1,5.39,6.625,3.953,0,0,0,0,5,0.707,0.5,0.026
NaN,32.1,8,2,1,8,5.555,1.2,11.718,2,5.4,7.041,4.677,0,0,0,0,6.1,0.855,0.824,0.026
NaN,32.3,8,2,2,7,5.493,1.2,11.675,2,5.71,7.132,4.543,0,0,0,0,7.3,1.025,0.824,0.026
NaN,31.2,9,2,1,7,5.596,1,10.95,2,6.5,6.619,4.331,0,0,0,0,8.2,1.319,0.824,0.026
NaN,31.5,9,2,1,7,5.624,1.2,10.945,2,7.5,6.185,4.76,0,0,0,0,9.5,1.465,0.824,0.026
NaN,30.4,8,1,1,6,4.99,1.1,10.174,1,6.59,6.483,3.691,0,0,0,0,10.4,1.601,1.1,0.026
NaN,30.2,9,2,1,7,5.022,1.16,11.071,2,6,7.492,3.579,0,0,0,0,11.2,1.732,1.205,0.026
NaN,30.2,8,2,0,7,5.146,1,12.182,2,6.11,8.139,4.043,0,0,0,0,12.2,1.841,1.395,0.373
NaN,32.2,9,3,1,6,5.007,1,11.683,1,6,7.922,3.761,0,0,0,0,9.2,1.936,1.449,0.525
NaN,31.3,8,2,0,7,4.883,1.14,11.508,2,6.8,7.415,4.093,0,0,0,0,15.3,2.029,1.449,0.502
NaN,30.3,8,2,0,6,4.91,1.05,12.793,2,6.39,7.33,5.463,0,0,0,0,11.3,2.06,1.651,0.6
NaN,30.2,9,1,1,7,4.756,1.19,13.223,2,5.61,7.232,5.991,0,0,0,0,13.2,2.145,1.651,0.6
NaN,31.4,8,3,0,7,4.709,1.06,11.883,1,5.29,7.213,4.67,0,0,0,0,13.4,2.198,1.75,0.698
NaN,30.6,9,2,0,6,4.887,1.2,11.566,1,5.21,6.805,4.761,0,0,0,0,16.6,2.226,1.75,0.65
NaN,30.3,9,2,0,7,4.876,1.3,10.125,2,5.39,6.578,3.547,0,0,0,0,11.3,2.274,1.9,0.752
NaN,31.8,10,2,0,6,5.122,1.1,9.257,1,5.7,6.432,2.825,0,0,0,0,15.8,2.3,1.903,0.7
NaN,29.1,9,2,1,7,5.119,1.15,9.955,2,6.7,7.034,2.921,0,0,0,0,14.1,2.309,1.903,0.698
NaN,31.7,10,2,0,6,5.063,1.25,10.121,2,5.5,7.154,2.967,0,0,0,0,16.7,2.31,1.891,0.801
NaN,29.6,9,3,0,7,5.03,1.25,9.279,3,5.21,6.125,3.154,0,0,0,0,14.6,2.328,1.904,0.799
NaN,30,10,2,1,6,4.875,1.19,8.72,2,5.1,5.917,2.803,0,0,0,0,13,2.315,2,0.767
NaN,31.8,9,2,0,6,4.908,1.12,9.181,3,5.1,6.187,2.994,0,0,0,0,15.8,2.268,1.899,0.8
NaN,32.9,9,2,1,6,4.911,1.24,9.834,2,4.3,6.235,3.599,0,0,0,0,15.9,2.228,1.899,0.834
NaN,31.3,9,3,1,5,4.759,1.14,8.925,3,4,5.81,3.115,0,0,0,0,15.3,2.172,1.899,0.867
NaN,31.4,9,2,1,6,4.82,1.12,9.192,2,3.79,6.222,2.97,0,0,0,0,14.4,2.106,1.402,0.849
NaN,28.9,8,2,0,5,4.591,1.19,9.602,2,3.6,6.489,3.113,0,0,0,0,10.9,2.034,1.402,0.783
NaN,28.6,9,2,1,6,4.92,1.05,9.366,3,3.5,6.182,3.184,0,0,0,0,15.6,1.95,1.402,0.851
NaN,28.9,8,2,1,5,5.098,1,8.892,2,3.81,5.84,3.052,0,0,0,0,14.9,1.852,1.35,0.711
NaN,29.9,7,2,1,5,5.011,0.95,8.844,3,3.69,5.975,2.869,0,0,0,0,10.9,1.744,1.35,0.694
NaN,29.7,8,2,1,5,4.804,1.25,8.742,2,3.31,5.846,2.896,0,0,0,0,10.7,1.63,0.996,0.694
NaN,28.4,7,2,2,5,4.497,1.22,8.625,3,3.5,5.534,3.091,0,0,0,0,6.4,1.497,1.333,0.694
NaN,28.1,6,2,1,6,4.544,1.22,9.041,3,3.59,6.154,2.887,0,0,0,0,5.1,1.375,1.333,0.694
NaN,26.2,6,2,2,5,4.767,1,9.423,2,3.5,6.238,3.185,0,0,0,0,4.2,1.237,1.333,0.596
NaN,27.8,7,1,1,5,4.553,1.06,9.249,2,3.5,6.111,3.138,0,0,0,0,3.8,1.098,1.402,0.4
NaN,25.9,7,2,2,5,4.501,1,9.447,2,3.41,6.395,3.052,0,0,0,0,3.9,0.953,1.198,0.368
NaN,25.2,6,1,2,5,4.614,0.94,9.157,2,3.59,6.148,3.009,0,0,0,0,4.2,0.807,1.1,0.299
NaN,25.2,6,2,2,5,4.719,1.06,8.555,3,6.8,5.512,3.043,0,0,0,0,5.2,0.671,0.9,0.251
NaN,24,7,2,3,4,4.746,1.1,8.295,2,4.41,5.408,2.887,0,0,0,0,4,0.547,0.9,0.166
NaN,24.4,6,1,2,5,4.236,1.34,8.633,2,5.5,5.614,3.019,0,0,0,0,5.4,0.441,0.7,0.176
NaN,24.4,6,2,3,5,4.482,1.06,8.824,2,3.79,5.723,3.101,0,0,0,0,3.4,0.323,0.7,0.176
NaN,25,7,2,2,5,4.749,1.06,8.577,2,3.6,5.72,2.857,0,0,0,0,3,0.217,0.5,0.176
NaN,24,6,2,3,5,5.023,1.19,9.073,1,4.7,6.161,2.912,0,0,0,0,2,0.163,0.5,0.156
NaN,22.4,6,2,2,4,5.068,1.25,9.097,1,4.8,6.066,3.031,0,0,0,0,1.4,0.125,0.135,0.05
NaN,20.5,6,1,2,4,4.869,1.1,8.429,1,3.81,5.172,3.257,0,0,0,0,0.5,0.101,0.135,0.05
NaN,20.2,5,2,3,4,4.831,1.3,8.12,1,4.69,5.168,2.952,0,0,0,0,0.2,0.078,0.135,0
NaN,20.2,6,2,2,3,4.739,1.1,8.129,1,4,5.342,2.787,0,0,0,0,0.2,0.051,0,0
NaN,19,4,3,3,3,4.568,1,8.008,0,5.31,5.12,2.888,0,0,0,0,0,0.02,0,0
NaN,19,4,3,2,3,4.541,1.1,7.833,1,5,5.008,2.825,0,0,0,0,0,0,0,0
NaN,17,3,3,2,1,4.142,1.2,8.222,1,5.19,5.282,2.94,0,0,0,0,0,0.001,0,0
NaN,16,4,2,1,2,3.516,1.1,8.409,1,5,5.296,3.113,0,0,0,0,0,0,0,0
NaN,16.1,3,3,1,1,3.217,1,8.3,1,4.5,4.922,3.378,0,0,0,0,0.1,0,0,0
NaN,15,4,3,1,2,3.124,1,7.94,1,4.7,4.683,3.257,0,0,0,0,0,0,0,0
NaN,15,3,3,1,1,3.132,1,7.472,1,4.5,4.512,2.96,0,0,0,0,0,0,0,0
NaN,16,4,3,1,1,3.101,1.04,7.017,0,4.8,4.19,2.827,0,0,0,0,0,0,0,0
NaN,15,3,3,1,2,3.044,1.06,6.78,1,4.81,3.969,2.811,0,0,0,0,0,0,0,0
NaN,16,4,3,1,1,3.066,1.1,6.568,1,4.59,3.756,2.812,0,0,0,0,0,0,0,0
NaN,14,3,3,1,1,2.864,0.9,6.568,2,4.8,3.827,2.741,0,0,0,0,0,0,0,0
NaN,14,3,2,1,2,2.484,0.94,6.507,1,4.41,3.874,2.633,0,0,0,0,0,0,0,0
NaN,14,4,3,1,1,2.38,1.06,6.478,0,4.5,3.763,2.715,0,0,0,0,0,0,0,0
NaN,13,3,3,1,2,2.279,1.06,6.399,1,4.39,3.738,2.661,0,0,0,0,0,0,0,0
NaN,14,4,2,1,1,2.225,1.14,6.517,1,4,3.965,2.552,0,0,0,0,0,0,0,0
NaN,14,3,3,2,1,2.209,1.05,6.603,1,4.2,3.96,2.643,0,0,0,0,0,0,0,0
NaN,14,3,3,1,2,2.259,1.31,6.56,0,4.11,3.839,2.721,0,0,0,0,0,0,0,0
NaN,14,4,2,1,1,2.234,1.19,6.477,1,4.09,3.8,2.677,0,0,0,0,0,0,0,0
NaN,13,3,3,1,1,2.233,0.95,6.606,0,4.1,3.845,2.761,0,0,0,0,0,0,0,0
NaN,14,4,3,1,2,1.973,1.24,6.355,1,4.11,3.778,2.577,0,0,0,0,0,0,0,0
NaN,14,3,3,1,1,1.925,1.06,6.33,1,4,3.713,2.617,0,0,0,0,0,0,0,0
NaN,14,3,3,1,2,1.951,1.2,6.412,0,4.09,3.841,2.571,0,0,0,0,0,0,0,0
NaN,14,4,3,1,1,1.945,1.1,6.291,0,4,3.89,2.401,0,0,0,0,0,0,0,0
NaN,13,3,3,1,1,1.926,1.1,6.302,1,4,3.734,2.568,0,0,0,0,0,0,0,0
NaN,14.1,3,3,1,2,1.982,1.05,6.416,0,4,3.671,2.745,0,0,0,0,0.1,0,0,0
NaN,14,4,2,1,1,1.95,1.05,6.47,1,4,3.793,2.677,0,0,0,0,0,0,0,0
NaN,14,3,3,1,1,1.975,1.25,6.321,1,3.8,3.837,2.484,0,0,0,0,0,0,0,0
NaN,14,3,3,1,2,1.941,1.05,6.338,0,3.81,3.713,2.625,0,0,0,0,0,0,0,0
NaN,13,4,3,1,1,1.904,0.95,6.124,1,3.89,3.61,2.514,0,0,0,0,0,0,0,0
NaN,14,3,3,1,1,1.897,1,6.141,0,3.8,3.707,2.434,0,0,0,0,0,0,0,0
NaN,14,4,3,1,2,1.88,1,6.404,1,3.9,3.786,2.618,0,0,0,0,0,0,0,0
NaN,13,3,3,1,1,1.862,1.05,6.528,0,3.8,3.759,2.769,0,0,0,0,0,0,0,0
NaN,14,4,2,1,1,1.867,1,6.288,1,3.91,3.717,2.571,0,0,0,0,0,0,0,0
NaN,14,3,3,1,2,1.861,1,6.41,1,3.7,3.831,2.579,0,0,0,0,0,0,0,0
NaN,14,4,3,1,1,1.857,1.14,6.451,0,4,3.897,2.554,0,0,0,0,0,0,0,0
NaN,16,3,3,1,2,1.876,1.06,6.303,1,3.89,3.865,2.438,0,0,0,0,0,0,0,0
NaN,17,4,2,1,1,1.886,1.1,6.163,0,3.8,3.784,2.379,0,0,0,0,0,0,0,0
NaN,18,3,3,1,1,2.015,1,6.434,1,4.31,3.915,2.519,0,0,0,0,0,0,0,0
NaN,19,4,3,2,2,2.07,1.15,6.565,1,4,3.962,2.603,0,0,0,0,0,0,0,0
NaN,20,3,4,1,1,2.218,1.25,6.27,0,4.3,3.886,2.384,0,0,0,0,0,0,0,0
NaN,20,4,3,1,3,2.616,1.06,6.402,1,4.89,3.857,2.545,0,0,0,0,0,0,0,0
NaN,26,3,4,1,4,3.277,1.19,6.548,0,4.4,3.991,2.557,0,0,0,0,0,0,0,0
NaN,26,4,4,1,3,3.449,1.05,6.634,1,4.3,4.001,2.633,0,0,0,0,0,0,0,0
NaN,27,4,4,1,3,3.459,1.14,7.972,0,4.61,3.88,4.092,0,0,0,0,0,0,0,0
NaN,28,5,4,1,3,3.492,1.16,7.998,1,4.89,3.939,4.059,0,0,0,0,0,0,0,0
NaN,29,5,3,1,3,3.726,1.3,7.78,0,7.8,4.504,3.276,0,0,0,0,0,0,0,0
NaN,31.1,7,3,2,5,4.034,1.5,8.529,1,7,5.61,2.919,0,0,0,0,0.1,0.007,0,0
NaN,29.3,7,3,2,5,4.184,1.1,9.788,2,6.7,6.443,3.345,0,0,0,0,0.3,0.097,0.095,0
NaN,32.6,7,2,3,5,3.982,1.25,9.6,2,5.91,5.963,3.637,0,0,0,0,0.6,0.2,0.1,0
NaN,31,8,2,3,6,3.889,1.25,9.38,2,5.59,5.784,3.596,0,0,0,0,2,0.331,0.3,0
NaN,30.7,8,3,3,6,4.011,1.2,9.757,2,5.2,6.29,3.467,0,0,0,0,3.7,0.489,0.468,0
NaN,29.8,9,2,3,7,4.379,1,10.149,2,4.8,6.469,3.68,0,0,0,0,4.8,0.693,0.468,0.102
NaN,31.1,9,1,3,7,4.893,0.86,10.529,2,5,6.645,3.884,0,0,0,0,6.1,0.841,0.468,0.05
NaN,30.3,9,2,3,7,4.932,1.04,10.602,1,5.2,7.121,3.481,0,0,0,0,7.3,1.026,0.801,0.148
NaN,29.3,9,1,3,8,4.864,1.3,11.071,2,5,7.836,3.235,0,0,0,0,8.3,1.298,0.949,0.201
NaN,29.6,9,1,2,7,4.861,1.1,11.035,2,4.8,7.756,3.279,0,0,0,0,9.6,1.438,0.949,0.199
NaN,30.6,10,2,2,7,4.862,1,11.462,3,7.11,8.19,3.272,0,0,0,0,10.6,1.567,1.098,0.351
NaN,29.5,11,1,2,6,4.964,1.06,11.574,2,7.39,8.451,3.123,0,0,0,0,11.5,1.68,1.303,0.351
NaN,29.3,10,1,2,7,4.847,0.94,13.333,3,5.91,8.443,4.89,0,0,0,0,12.3,1.785,1.303,0.559
NaN,30,11,1,2,7,4.727,1,12.549,3,5.09,8.552,3.997,0,0,0,0,13,1.871,1.497,0.559
NaN,28.8,11,1,3,7,4.525,1.2,12.109,4,5.91,7.932,4.177,0,0,0,0,13.8,1.961,1.497,0.559
NaN,30.2,11,2,2,6,4.655,1.1,12.238,2,6.6,7.677,4.561,0,0,0,0,14.2,2.06,1.65,0.559
NaN,30.8,12,1,3,7,4.666,1.45,11.513,3,6.6,7.276,4.237,0,0,0,0,14.8,2.142,1.65,0.559
NaN,31,11,1,2,6,4.648,1.15,11.506,3,6.89,7.347,4.159,0,0,0,0,15,2.191,1.8,0.559
NaN,31.5,11,2,2,7,4.574,1.2,10.837,3,6.5,7.032,3.805,0,0,0,0,15.5,2.232,1.803,0.559
NaN,29.6,12,1,2,7,4.44,1.15,10.49,4,6.41,6.365,4.125,0,0,0,0,15.6,2.258,1.803,0.686
NaN,30,11,2,2,6,4.359,1.15,10.362,3,5.89,6.201,4.161,0,0,0,0,16,2.267,1.898,0.752
NaN,30.5,10,2,2,6,4.341,1.5,9.657,4,5.9,6.416,3.241,0,0,0,0,16.5,2.269,1.898,0.748
NaN,30.4,11,2,2,7,4.318,1.54,9.092,3,5.71,6.345,2.747,0,0,0,0,16.4,2.274,1.898,0.771
NaN,30.6,10,2,2,6,4.306,1.26,8.85,2,4.79,5.982,2.868,0,0,0,0,16.6,2.284,1.951,0.771
NaN,29.5,11,2,2,7,4.315,1.1,9.307,3,5.1,6.374,2.933,0,0,0,0,16.5,2.273,1.951,0.771
NaN,31.4,11,3,3,6,4.459,1.26,9.866,2,4.2,6.745,3.121,0,0,0,0,16.4,2.25,1.949,0.771
NaN,31.1,10,2,2,5,4.533,1.14,9.655,3,4.2,5.912,3.743,0,0,0,0,16.1,2.208,1.949,0.784
NaN,29,11,3,2,6,4.368,1.3,8.982,2,4,5.474,3.508,0,0,0,0,16,2.163,1.9,0.811
NaN,28.7,10,2,3,6,4.189,1.06,9.371,0,3.8,5.746,3.625,0,0,0,0,15.7,2.108,1.9,0.811
NaN,28.3,10,1,2,5,4.317,1.04,9.87,1,3.7,5.904,3.966,0,0,0,0,15.3,2.032,1.833,0.811
NaN,28,10,2,2,5,4.551,0.96,9.619,1,3.6,6.243,3.376,0,0,0,0,15,1.942,1.833,0.797
NaN,28.6,10,2,1,5,4.603,1.04,9.859,0,3.7,6.841,3.018,0,0,1.54999999999973,0,14.6,1.849,1.833,0.803
NaN,28,9,2,2,5,4.423,1.15,9.202,1,3.8,6.655,2.547,0,0,1.65999999999985,0,14,1.736,1.7,0.748
NaN,25.4,10,2,2,5,4.347,0.95,8.621,0,3.61,5.972,2.649,0,0,1.67000000000007,0,13.4,1.623,1.653,0.852
NaN,26.7,8,2,2,6,4.271,0.9,9.092,1,3.7,5.729,3.363,0,0,0.559999999999945,0,12.7,1.503,1.653,0.748
NaN,24.9,7,2,2,5,4.1,1.1,9.032,0,3.5,6.099,2.933,0,0,0,0,11.9,1.371,1.449,0.65
NaN,25.8,7,2,3,4,4.117,1,9.416,1,3.59,6.872,2.544,0,0,0,0,10.8,1.239,1.449,0.75
NaN,25.1,8,2,1,6,3.972,1.1,9.428,0,3.5,6.936,2.492,0,0,0,0,10.1,1.091,1.396,0.672
NaN,23.1,7,2,2,5,3.944,1.1,9.308,1,4.5,6.473,2.835,0,0,0,0,9.1,0.945,1.2,0.629
NaN,22.2,7,2,3,4,4.168,1.04,9.028,1,5.3,6.229,2.799,0,0,0,0,8.2,0.804,1.2,0.629
NaN,22.2,7,3,2,5,4.225,1.06,7.891,1,4.8,5.494,2.397,0,0,0,0,7.2,0.671,0.95,0.571
NaN,21.1,6,2,2,5,4.092,1,8.022,0,4.61,5.205,2.817,0,0,0,0,6.1,0.558,0.95,0.501
NaN,22.1,6,2,2,5,3.871,1.25,8.487,1,3.89,5.41,3.077,0,0,0,0,5.1,0.453,0.702,0.499
NaN,21,6,2,3,5,3.96,1.15,8.147,1,3.9,5.346,2.801,0,0,0,0,4,0.327,0.499,0.449
NaN,21,5,2,2,5,3.986,1.3,8.424,1,4.1,5.615,2.809,0,0,0,0,3,0.23,0.499,0.301
NaN,21.3,6,2,3,5,4.099,1.1,8.883,1,4.9,6.075,2.808,0,0,0,0,2.3,0.18,0.499,0.297
NaN,20.5,6,2,2,4,4.049,1.26,8.451,0,5.1,5.598,2.853,0,0,0,0,1.5,0.135,0.3,0.121
NaN,18,5,2,3,3,4.125,1,7.893,1,5.11,5.051,2.842,0,0,0,0,1,0.109,0.1,0.05
NaN,18.6,5,2,2,4,4.114,1.04,8.123,1,4.59,5.084,3.039,0,0,0,0,0.6,0.083,0.1,0.05
NaN,17.3,6,3,3,4,4.139,1.2,8.009,1,4.8,5.079,2.93,0,0,0,0,0.3,0.052,0.104,0.05
NaN,18.1,4,3,1,3,4.005,1.1,7.824,1,5.61,5.143,2.681,0,0,0,0,0.1,0.012,0,0.05
NaN,16,4,3,2,4,3.938,1,7.874,1,5.29,5.113,2.761,0,0,0,0,0,0.001,0,0.05
NaN,15,3,3,2,1,3.79,1,8.203,1,5.21,5.332,2.871,0,0,0,0,0,0,0,0.033
NaN,15,4,4,1,2,3.389,0.9,8.408,1,5.09,5.305,3.103,0,0,0,0,0,0,0,0
NaN,13,3,3,1,1,3.185,1,7.868,0,4.8,4.969,2.899,0,0,0,0,0,0,0,0
NaN,14,3,3,1,2,3.105,1,7.689,1,4.9,4.559,3.13,0,0,0,0,0,0,0,0
NaN,14,4,4,1,1,3.015,1.1,7.159,1,4.8,4.204,2.955,0,0,0,0,0,0,0,0
NaN,13,3,3,1,1,3.01,1.04,6.85,1,4.8,4.182,2.668,0,0,0,0,0,0,0,0
NaN,14,3,3,1,2,3.016,1,6.774,1,4.61,4.054,2.72,0,0,0,0,0,0,0,0
NaN,14,4,3,1,1,2.993,1,6.573,0,4.7,3.874,2.699,0,0,0,0,0,0,0,0
NaN,14.1,3,3,2,1,2.911,1,6.483,1,4.69,3.918,2.565,0,0,0,0,0.1,0,0,0
NaN,14,3,2,1,2,2.574,1.06,6.594,1,4.4,3.95,2.644,0,0,0,0,0,0,0,0
NaN,13,4,3,1,1,2.548,1.2,6.747,1,4.41,3.852,2.895,0,0,0,0,0,0,0,0
NaN,14,3,3,1,1,2.419,1,6.475,1,4.3,3.841,2.634,0,0,0,0,0,0,0,0
NaN,14,4,3,1,2,2.361,1.3,6.442,1,4.09,4.006,2.436,0,0,0,0,0,0,0,0
NaN,14,3,3,1,1,2.359,1.2,6.629,1,4.11,3.952,2.677,0,0,0,0,0,0,0,0
NaN,13,3,2,1,2,2.351,1.3,6.469,0,4.19,3.8,2.669,0,0,0,0,0,0,0,0
NaN,14,3,3,1,1,2.415,1.06,6.163,1,4.31,3.787,2.376,0,0,0,0,0,0,0,0
NaN,14,4,3,1,1,2.363,1,6.42,0,4.69,3.798,2.622,0,0,0,0,0,0,0,0
NaN,14,3,3,1,2,2.144,1.14,6.39,1,4.61,3.719,2.671,0,0,0,0,0,0,0,0
NaN,14,3,3,2,1,2.06,1.1,6.101,0,4.7,3.638,2.463,0,0,0,0,0,0,0,0
NaN,14,4,2,1,2,2.098,1.2,6.065,1,4.69,3.699,2.366,0,0,0,0,0,0,0,0
NaN,14,3,3,1,1,2.1,1,6.22,0,4.61,3.753,2.467,0,0,0,0,0,0,0,0
NaN,13,4,3,1,1,2.092,1,6.137,1,4.39,3.7,2.437,0,0,0,0,0,0,0,0
NaN,14,3,3,1,2,2.086,1,5.992,1,4.5,3.614,2.378,0,0,0,0,0,0,0,0
NaN,14,3,3,1,1,2.111,0.94,6.229,1,4.31,3.674,2.555,0,0,0,0,0,0,0,0
NaN,14,3,3,1,1,2.11,1,6.247,0,4.19,3.75,2.497,0,0,0,0,0,0,0,0
NaN,14,4,4,1,2,2.116,1.12,6.053,1,4,3.655,2.398,0,0,0,0,0,0,0,0
NaN,14,3,2,1,1,2.015,1,6.267,0,4.11,3.569,2.698,0,0,0,0,0,0,0,0
NaN,14,4,3,2,2,2.033,1.04,6.258,1,4,3.635,2.623,0,0,0,0,0,0,0,0
NaN,13.1,3,3,1,1,2.029,1,6.409,0,4,3.793,2.616,0,0,0,0,0.1,0,0,0
NaN,14,3,3,1,1,2.024,1,6.298,1,3.89,3.814,2.484,0,0,0,0,0,0,0,0
NaN,14,4,2,1,2,2.038,1,6.288,0,3.81,3.676,2.612,0,0,0,0,0,0,0,0
NaN,14,3,3,1,1,1.973,1.34,6.166,1,3.8,3.724,2.442,0,0,0,0,0,0,0,0
NaN,14,4,3,1,1,2.055,1.16,6.427,0,4,3.898,2.529,0,0,0,0,0,0,0,0
NaN,16,3,3,1,2,1.998,1.15,6.474,1,3.89,3.893,2.581,0,0,0,0,0,0,0,0
NaN,18,3,2,2,1,2.082,1.19,6.322,1,3.9,3.805,2.517,0,0,0,0,0,0,0,0
NaN,18,4,3,1,1,2.159,1.16,6.293,0,3.8,3.817,2.476,0,0,0,0,0,0,0,0
NaN,19,4,3,1,2,2.22,1,6.235,2,3.8,3.899,2.336,0,0,0,0,0,0,0,0
NaN,20,3,3,1,1,2.395,1.15,6.354,1,3.7,3.901,2.453,0,0,0,0,0,0,0,0
NaN,21,3,2,1,3,2.761,1.15,6.352,2,4,3.812,2.54,0,0,0,0,0,0,0,0
NaN,25,4,3,2,4,3.436,1.1,6.487,2,4,3.867,2.62,0,0,0,0,0,0,0,0
NaN,26,3,3,1,3,3.549,1.1,7.22,3,4.2,3.94,3.28,0,0,0,0,0,0,0,0
NaN,27,4,3,1,3,3.563,1,7.998,4,4.41,3.871,4.127,0,0,0,0,0,0,0,0
NaN,28,4,3,1,3,3.578,1,7.422,3,6.09,3.783,3.639,0,0,0,0,0,0,0,0
NaN,29,5,3,1,4,3.832,1.2,7.08,4,7.41,3.974,3.106,0,0,0,0,0,0,0,0
NaN,30.1,8,2,2,4,3.942,1.45,7.839,3,6,4.747,3.092,0,0,0,0,0.1,0.001,0,0
NaN,30.1,10,3,2,5,3.981,1.05,8.749,4,5.59,5.576,3.173,0,0,0,0,0.1,0.086,0,0
NaN,30.4,9,3,2,5,3.706,1.14,9.426,3,5.5,6.172,3.254,0,0,0,0,0.4,0.11,0.096,0
NaN,30.3,10,2,3,6,3.681,1.06,10.376,4,4.5,6.718,3.658,0,0,0,0,1.3,0.174,0.1,0.1
NaN,28.9,9,3,2,6,3.843,1.1,10.402,2,4.5,6.821,3.581,0,0,0,0,3.9,0.337,0.2,0.074
NaN,29.7,10,2,2,6,4.025,1.15,9.903,3,5.8,6.358,3.545,0,0,0,0,4.7,0.46,0.198,0.025
NaN,29.8,10,2,3,6,4.147,1,9.142,2,5.3,5.909,3.233,0,0,0,0,5.8,0.572,0.302,0.05
NaN,30,11,2,2,7,4.224,1.35,9.005,3,5.81,5.892,3.113,0,0,0,0,4,0.512,0.502,0.084
NaN,29.6,10,1,3,6,4.167,1.5,9.643,2,6.19,6.593,3.05,0,0,0,0,3.6,0.567,0.793,0.051
NaN,28.7,11,2,3,6,4.196,1.5,11.217,3,6.2,8.246,2.971,0,0,0,0,3.7,0.596,0.603,0.051
NaN,30,10,1,3,6,4.306,1.2,12.018,2,6,8.721,3.297,0,0,0,0,6,0.645,0.603,0.051
NaN,27.8,11,1,2,7,4.349,1.26,11.045,2,6,7.829,3.216,0,0,0,0,7.8,0.552,0.603,0.167
NaN,27.9,11,1,3,6,4.297,1.14,10.441,2,6.3,7.625,2.816,0,0,0,0,5.9,0.754,0.898,0.275
NaN,28.6,10,1,3,6,4.156,1.24,10.847,1,5.9,7.76,3.087,0,0,0,0,5.6,0.906,0.898,0.375
NaN,27.5,11,2,2,7,4.222,1.12,11.794,2,6,7.628,4.166,0,0,0,0,9.5,0.892,1.5,0.399
NaN,28.1,10,1,2,6,4.155,1.14,11.301,1,7.1,7.186,4.115,0,0,0,0,10.1,1.094,1.551,0.4
NaN,28.6,11,2,2,7,4.478,1.1,11.167,2,6.2,7.244,3.923,0,0,0,0,12.6,1.118,1.551,0.45
NaN,29.1,10,1,3,6,5.146,1.2,10.897,1,6,7.096,3.801,0,0,0,0,13.1,0.885,1.698,0.351
NaN,26.9,11,2,2,6,4.122,1.4,11.063,1,6.11,7.028,4.035,0,0,0,0,10.9,0.873,1.802,0.249
NaN,27.5,11,2,3,6,4.16,1.04,10.254,2,5.59,6.849,3.405,0,0,0,0,9.5,0.83,1.698,0.551
NaN,27.7,11,1,2,6,4.258,1.06,10.022,1,6,6.757,3.265,0,0,0,0,11.7,1.081,1.9,0.649
NaN,27.2,11,3,2,6,4.294,1.06,9.654,1,5.91,6.707,2.947,0,0,0,0,6.2,1.556,1.9,0.649
NaN,26.7,10,2,1,6,4.192,1.19,8.948,1,5.09,6.145,2.803,0,0,0,0,7.7,1.99,1.9,0.65
NaN,28,9,2,2,7,4.193,1.15,9.108,2,4.8,6.224,2.884,0,0,0,0,8,1.134,1.903,0.65
NaN,27.3,9,2,2,6,4.293,1.04,9.825,1,6.3,6.428,3.397,0,0,0,0,7.3,1.805,1.902,0.6
NaN,27.9,8,1,2,5,4.176,1.12,9.763,1,5.7,5.83,3.933,0,0,0,0,7.9,1.213,1.899,0.501
NaN,28.3,8,2,2,6,4.204,1,9.045,2,4.91,5.892,3.153,0,0,0,0,11.3,1.476,1.899,0.501
NaN,28.1,8,2,3,5,4.1,1.24,7.931,1,4.7,5.662,2.269,0,0,0,0,13.1,1.3,1.899,0.6
NaN,25.6,7,2,2,4,4.047,1,8.635,2,4.09,5.818,2.817,0,0,0,0,14.6,1.193,1.899,0.475
